client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
e2a26e018abb5cdb106278c2ca660169ddeff634416a8e3e0d6a7157d6b133d0996bbad751d3e63677350d447adc366a99385c9e86e30743a0ad1ae549fb9a55	common_voice_cs_38972354.mp3	ne	2	0					cs	Benchmark
e2a26e018abb5cdb106278c2ca660169ddeff634416a8e3e0d6a7157d6b133d0996bbad751d3e63677350d447adc366a99385c9e86e30743a0ad1ae549fb9a55	common_voice_cs_38972356.mp3	tři	2	0					cs	Benchmark
e2a26e018abb5cdb106278c2ca660169ddeff634416a8e3e0d6a7157d6b133d0996bbad751d3e63677350d447adc366a99385c9e86e30743a0ad1ae549fb9a55	common_voice_cs_38972357.mp3	jedna	2	0					cs	Benchmark
e2a26e018abb5cdb106278c2ca660169ddeff634416a8e3e0d6a7157d6b133d0996bbad751d3e63677350d447adc366a99385c9e86e30743a0ad1ae549fb9a55	common_voice_cs_38972423.mp3	čtyři	2	0					cs	Benchmark
e2a26e018abb5cdb106278c2ca660169ddeff634416a8e3e0d6a7157d6b133d0996bbad751d3e63677350d447adc366a99385c9e86e30743a0ad1ae549fb9a55	common_voice_cs_38972424.mp3	pět	2	0					cs	Benchmark
e2a26e018abb5cdb106278c2ca660169ddeff634416a8e3e0d6a7157d6b133d0996bbad751d3e63677350d447adc366a99385c9e86e30743a0ad1ae549fb9a55	common_voice_cs_38972425.mp3	šest	2	0					cs	Benchmark
e2a26e018abb5cdb106278c2ca660169ddeff634416a8e3e0d6a7157d6b133d0996bbad751d3e63677350d447adc366a99385c9e86e30743a0ad1ae549fb9a55	common_voice_cs_38972426.mp3	nula	2	0					cs	Benchmark
e2a26e018abb5cdb106278c2ca660169ddeff634416a8e3e0d6a7157d6b133d0996bbad751d3e63677350d447adc366a99385c9e86e30743a0ad1ae549fb9a55	common_voice_cs_38972427.mp3	sedm	2	0					cs	Benchmark
0d9ff11044e89f0d54d5e02552f4925186e84c6794f9392b438315c44da97c293223d6d93d1eb80d2eff01c1cacf5002520aaa8e18bd5a8ee8911f12f0d6ed69	common_voice_cs_38748481.mp3	osm	2	0	twenties	male			cs	Benchmark
0d9ff11044e89f0d54d5e02552f4925186e84c6794f9392b438315c44da97c293223d6d93d1eb80d2eff01c1cacf5002520aaa8e18bd5a8ee8911f12f0d6ed69	common_voice_cs_38748482.mp3	čtyři	2	0	twenties	male			cs	Benchmark
0d9ff11044e89f0d54d5e02552f4925186e84c6794f9392b438315c44da97c293223d6d93d1eb80d2eff01c1cacf5002520aaa8e18bd5a8ee8911f12f0d6ed69	common_voice_cs_38748483.mp3	devět	2	0	twenties	male			cs	Benchmark
0d9ff11044e89f0d54d5e02552f4925186e84c6794f9392b438315c44da97c293223d6d93d1eb80d2eff01c1cacf5002520aaa8e18bd5a8ee8911f12f0d6ed69	common_voice_cs_38748484.mp3	ano	2	0	twenties	male			cs	Benchmark
0d9ff11044e89f0d54d5e02552f4925186e84c6794f9392b438315c44da97c293223d6d93d1eb80d2eff01c1cacf5002520aaa8e18bd5a8ee8911f12f0d6ed69	common_voice_cs_38748485.mp3	ne	2	0	twenties	male			cs	Benchmark
0d9ff11044e89f0d54d5e02552f4925186e84c6794f9392b438315c44da97c293223d6d93d1eb80d2eff01c1cacf5002520aaa8e18bd5a8ee8911f12f0d6ed69	common_voice_cs_38748486.mp3	šest	2	0	twenties	male			cs	Benchmark
0d9ff11044e89f0d54d5e02552f4925186e84c6794f9392b438315c44da97c293223d6d93d1eb80d2eff01c1cacf5002520aaa8e18bd5a8ee8911f12f0d6ed69	common_voice_cs_38748487.mp3	pět	2	1	twenties	male			cs	Benchmark
0d9ff11044e89f0d54d5e02552f4925186e84c6794f9392b438315c44da97c293223d6d93d1eb80d2eff01c1cacf5002520aaa8e18bd5a8ee8911f12f0d6ed69	common_voice_cs_38748488.mp3	sedm	2	0	twenties	male			cs	Benchmark
0d9ff11044e89f0d54d5e02552f4925186e84c6794f9392b438315c44da97c293223d6d93d1eb80d2eff01c1cacf5002520aaa8e18bd5a8ee8911f12f0d6ed69	common_voice_cs_38748489.mp3	dva	2	0	twenties	male			cs	Benchmark
0d9ff11044e89f0d54d5e02552f4925186e84c6794f9392b438315c44da97c293223d6d93d1eb80d2eff01c1cacf5002520aaa8e18bd5a8ee8911f12f0d6ed69	common_voice_cs_38748490.mp3	jedna	2	1	twenties	male			cs	Benchmark
5ed5b6f670d8bd302abdbb99e677cfed40d5bea3eed5b4dadf136d30b48c88b1e7b7a842f478af34b5e35cff2e8c908883448a88382918e65b0495762fd44864	common_voice_cs_38684983.mp3	dva	2	1	thirties	female			cs	Benchmark
5ed5b6f670d8bd302abdbb99e677cfed40d5bea3eed5b4dadf136d30b48c88b1e7b7a842f478af34b5e35cff2e8c908883448a88382918e65b0495762fd44864	common_voice_cs_38684984.mp3	ne	2	0	thirties	female			cs	Benchmark
5ed5b6f670d8bd302abdbb99e677cfed40d5bea3eed5b4dadf136d30b48c88b1e7b7a842f478af34b5e35cff2e8c908883448a88382918e65b0495762fd44864	common_voice_cs_38684985.mp3	ano	2	0	thirties	female			cs	Benchmark
5ed5b6f670d8bd302abdbb99e677cfed40d5bea3eed5b4dadf136d30b48c88b1e7b7a842f478af34b5e35cff2e8c908883448a88382918e65b0495762fd44864	common_voice_cs_38684986.mp3	osm	2	1	thirties	female			cs	Benchmark
5ed5b6f670d8bd302abdbb99e677cfed40d5bea3eed5b4dadf136d30b48c88b1e7b7a842f478af34b5e35cff2e8c908883448a88382918e65b0495762fd44864	common_voice_cs_38684987.mp3	pět	2	0	thirties	female			cs	Benchmark
5ed5b6f670d8bd302abdbb99e677cfed40d5bea3eed5b4dadf136d30b48c88b1e7b7a842f478af34b5e35cff2e8c908883448a88382918e65b0495762fd44864	common_voice_cs_38685003.mp3	šest	2	0	thirties	female			cs	Benchmark
5ed5b6f670d8bd302abdbb99e677cfed40d5bea3eed5b4dadf136d30b48c88b1e7b7a842f478af34b5e35cff2e8c908883448a88382918e65b0495762fd44864	common_voice_cs_38685005.mp3	sedm	2	0	thirties	female			cs	Benchmark
5ed5b6f670d8bd302abdbb99e677cfed40d5bea3eed5b4dadf136d30b48c88b1e7b7a842f478af34b5e35cff2e8c908883448a88382918e65b0495762fd44864	common_voice_cs_38685007.mp3	tři	2	1	thirties	female			cs	Benchmark
5ed5b6f670d8bd302abdbb99e677cfed40d5bea3eed5b4dadf136d30b48c88b1e7b7a842f478af34b5e35cff2e8c908883448a88382918e65b0495762fd44864	common_voice_cs_38685046.mp3	nula	2	0	thirties	female			cs	Benchmark
5ed5b6f670d8bd302abdbb99e677cfed40d5bea3eed5b4dadf136d30b48c88b1e7b7a842f478af34b5e35cff2e8c908883448a88382918e65b0495762fd44864	common_voice_cs_38685048.mp3	devět	2	0	thirties	female			cs	Benchmark
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533324.mp3	dva	2	0					cs	Benchmark
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533325.mp3	čtyři	2	0					cs	Benchmark
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533327.mp3	tři	2	0					cs	Benchmark
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533328.mp3	devět	2	0					cs	Benchmark
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533329.mp3	sedm	2	0					cs	Benchmark
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533350.mp3	jedna	2	0	thirties	male			cs	Benchmark
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533351.mp3	nula	2	1	thirties	male			cs	Benchmark
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533352.mp3	šest	2	0	thirties	male			cs	Benchmark
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533354.mp3	ne	2	0	thirties	male			cs	Benchmark
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533370.mp3	pět	2	0	thirties	male			cs	Benchmark
bca37f8b8d8c30731eb87271a472a9295ec92a8363334e0276c9ea9c6fe492dc5a01aa88529904de0b4e5a73b4884299727f76c5e3ef3a176e103e0231d5e0df	common_voice_cs_38533371.mp3	ano	2	0	thirties	male			cs	Benchmark
c227282ca2dae5be4b208420d4c326457900d964da346ebeadd634861607ce0bc6e06efb305733663ee094f911c890073d04d92e80f4dc793e4ae20d974c783a	common_voice_cs_38736491.mp3	ne	2	0					cs	Benchmark
c227282ca2dae5be4b208420d4c326457900d964da346ebeadd634861607ce0bc6e06efb305733663ee094f911c890073d04d92e80f4dc793e4ae20d974c783a	common_voice_cs_38736492.mp3	pět	2	0					cs	Benchmark
c227282ca2dae5be4b208420d4c326457900d964da346ebeadd634861607ce0bc6e06efb305733663ee094f911c890073d04d92e80f4dc793e4ae20d974c783a	common_voice_cs_38736493.mp3	ano	2	0					cs	Benchmark
c227282ca2dae5be4b208420d4c326457900d964da346ebeadd634861607ce0bc6e06efb305733663ee094f911c890073d04d92e80f4dc793e4ae20d974c783a	common_voice_cs_38736494.mp3	sedm	2	0					cs	Benchmark
c227282ca2dae5be4b208420d4c326457900d964da346ebeadd634861607ce0bc6e06efb305733663ee094f911c890073d04d92e80f4dc793e4ae20d974c783a	common_voice_cs_38736495.mp3	šest	2	0					cs	Benchmark
c227282ca2dae5be4b208420d4c326457900d964da346ebeadd634861607ce0bc6e06efb305733663ee094f911c890073d04d92e80f4dc793e4ae20d974c783a	common_voice_cs_38736496.mp3	dva	2	0					cs	Benchmark
c227282ca2dae5be4b208420d4c326457900d964da346ebeadd634861607ce0bc6e06efb305733663ee094f911c890073d04d92e80f4dc793e4ae20d974c783a	common_voice_cs_38736497.mp3	tři	2	0					cs	Benchmark
c227282ca2dae5be4b208420d4c326457900d964da346ebeadd634861607ce0bc6e06efb305733663ee094f911c890073d04d92e80f4dc793e4ae20d974c783a	common_voice_cs_38736498.mp3	nula	2	0					cs	Benchmark
c227282ca2dae5be4b208420d4c326457900d964da346ebeadd634861607ce0bc6e06efb305733663ee094f911c890073d04d92e80f4dc793e4ae20d974c783a	common_voice_cs_38736499.mp3	devět	2	0					cs	Benchmark
c227282ca2dae5be4b208420d4c326457900d964da346ebeadd634861607ce0bc6e06efb305733663ee094f911c890073d04d92e80f4dc793e4ae20d974c783a	common_voice_cs_38736500.mp3	jedna	2	0					cs	Benchmark
c227282ca2dae5be4b208420d4c326457900d964da346ebeadd634861607ce0bc6e06efb305733663ee094f911c890073d04d92e80f4dc793e4ae20d974c783a	common_voice_cs_38736517.mp3	osm	2	0					cs	Benchmark
f1a9eff4b81fb2055f73fe2b6eba1d01e0ca5008c170139c6e0c772a34ece58e5b78c64a41ea71ae843e6fe911129c7edef12cac85cd69c1da60ff9947242664	common_voice_cs_38577141.mp3	osm	2	0	twenties	male			cs	Benchmark
f1a9eff4b81fb2055f73fe2b6eba1d01e0ca5008c170139c6e0c772a34ece58e5b78c64a41ea71ae843e6fe911129c7edef12cac85cd69c1da60ff9947242664	common_voice_cs_38577142.mp3	jedna	2	0	twenties	male			cs	Benchmark
f1a9eff4b81fb2055f73fe2b6eba1d01e0ca5008c170139c6e0c772a34ece58e5b78c64a41ea71ae843e6fe911129c7edef12cac85cd69c1da60ff9947242664	common_voice_cs_38577143.mp3	devět	2	0	twenties	male			cs	Benchmark
f1a9eff4b81fb2055f73fe2b6eba1d01e0ca5008c170139c6e0c772a34ece58e5b78c64a41ea71ae843e6fe911129c7edef12cac85cd69c1da60ff9947242664	common_voice_cs_38577144.mp3	dva	2	0	twenties	male			cs	Benchmark
f1a9eff4b81fb2055f73fe2b6eba1d01e0ca5008c170139c6e0c772a34ece58e5b78c64a41ea71ae843e6fe911129c7edef12cac85cd69c1da60ff9947242664	common_voice_cs_38577145.mp3	ne	2	0	twenties	male			cs	Benchmark
f1a9eff4b81fb2055f73fe2b6eba1d01e0ca5008c170139c6e0c772a34ece58e5b78c64a41ea71ae843e6fe911129c7edef12cac85cd69c1da60ff9947242664	common_voice_cs_38577156.mp3	pět	2	0	twenties	male			cs	Benchmark
f1a9eff4b81fb2055f73fe2b6eba1d01e0ca5008c170139c6e0c772a34ece58e5b78c64a41ea71ae843e6fe911129c7edef12cac85cd69c1da60ff9947242664	common_voice_cs_38577157.mp3	tři	2	0	twenties	male			cs	Benchmark
f1a9eff4b81fb2055f73fe2b6eba1d01e0ca5008c170139c6e0c772a34ece58e5b78c64a41ea71ae843e6fe911129c7edef12cac85cd69c1da60ff9947242664	common_voice_cs_38577158.mp3	šest	2	0	twenties	male			cs	Benchmark
f1a9eff4b81fb2055f73fe2b6eba1d01e0ca5008c170139c6e0c772a34ece58e5b78c64a41ea71ae843e6fe911129c7edef12cac85cd69c1da60ff9947242664	common_voice_cs_38577159.mp3	sedm	2	0	twenties	male			cs	Benchmark
f1a9eff4b81fb2055f73fe2b6eba1d01e0ca5008c170139c6e0c772a34ece58e5b78c64a41ea71ae843e6fe911129c7edef12cac85cd69c1da60ff9947242664	common_voice_cs_38577160.mp3	nula	2	0	twenties	male			cs	Benchmark
f1a9eff4b81fb2055f73fe2b6eba1d01e0ca5008c170139c6e0c772a34ece58e5b78c64a41ea71ae843e6fe911129c7edef12cac85cd69c1da60ff9947242664	common_voice_cs_38577186.mp3	ano	2	0	twenties	male			cs	Benchmark
f1a9eff4b81fb2055f73fe2b6eba1d01e0ca5008c170139c6e0c772a34ece58e5b78c64a41ea71ae843e6fe911129c7edef12cac85cd69c1da60ff9947242664	common_voice_cs_38577188.mp3	čtyři	2	0	twenties	male			cs	Benchmark
